Node ID,Name,Longitude,Latitude,Hop_ID,system_ID,Country
pt_-13.8333_-171.8333,"Apia, nan",-171.8333,-13.8333,573,2009.19,Samoa
pt_-14.2794_-170.7006,"Pago Pago, nan",-170.7006,-14.2794,574,2009.19,American Samoa
pt_63.705311_-20.594039,"Landeyjarsandur, Iceland",-20.594039,63.705311,575,2009.1,Iceland
pt_55.7794_8.2894,"Blaabjerg, Denmark",8.2894,55.7794,576,2009.1,Denmark
pt_35.9388_14.4537,"Bahar ic-Caghaq, Malta",14.4537,35.9388,577,2009.2,Malta
pt_36.7303_14.8467,"Pozzalio, Italy",14.8467,36.7303,578,2009.2,Italy
pt_25.133318_56.348522,"Fujairah, United Arab Emirates",56.348522,25.133318,579,2009.21,United Arab Emirates
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,580,2009.21,Kenya
pt_64.175_-51.7333,"Nuuk, nan",-51.7333,64.175,581,2009.22,Greenland
pt_48.2199_-53.96,"Milton, Canada",-53.96,48.2199,582,2009.22,Canada
pt_63.7262_-20.633393,"Landeyarsandur, Iceland",-20.633393,63.7262,583,2009.22,Iceland
grid_59.6_-48.7,grid_59.6_-48.7,-48.7,59.6,584,2009.22,grid_59.6_-48.7
pt_60.7167_-46.0333,"Qaqortoq, nan",-46.0333,60.7167,585,2009.22,Greenland
pt_1.297617_103.619334,"Tuas, Singapore",103.619334,1.297617,586,2009.2,Singapore
grid_0.8_103.9,grid_0.8_103.9,103.9,0.8,587,2009.2,grid_0.8_103.9
grid_-2.2_105.9,grid_-2.2_105.9,105.9,-2.2,588,2009.2,grid_-2.2_105.9
pt_-6.130492_106.839314,"Jakarta, Indonesia",106.839314,-6.130492,589,2009.2,Indonesia
pt_-0.0206_109.3414,"Ponitianak, Indonesia",109.3414,-0.0206,590,2009.2,Indonesia
pt_1.13_104.0531,"nan, Indonesia",104.0531,1.13,591,2009.2,Indonesia
pt_35.948322_14.395578,"St. Pauls Bay, Malta",14.395578,35.948322,592,2009.3,Malta
pt_37.6517_12.5875,"Mazara del Vallo, Italy",12.5875,37.6517,593,2009.3,Italy
pt_-33.8678_151.21,"Sydney, Australia",151.21,-33.8678,594,2009.4,Australia
grid_0.6_150.3,grid_0.6_150.3,150.3,0.6,595,2009.4,grid_0.6_150.3
pt_13.4608_144.6908,"Piti, nan",144.6908,13.4608,596,2009.4,Guam
pt_-5.2167_145.8,"Madang, Papua New Guinea",145.8,-5.2167,597,2009.4,Papua New Guinea
pt_11.59791_43.149044,"Djibouti, Djibouti",43.149044,11.59791,598,2009.6,Djibouti
grid_13.0_51.6,grid_13.0_51.6,51.6,13,599,2009.6,grid_13.0_51.6
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,600,2009.6,India
pt_29.5989_32.6797,"Ras Sidr, Egypt",32.6797,29.5989,601,2009.6,Egypt
grid_21.0_38.5,grid_21.0_38.5,38.5,21,602,2009.6,grid_21.0_38.5
pt_31.1975_29.8925,"Alexandria, Egypt",29.8925,31.1975,603,2009.6,Egypt
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,604,2009.6,France
pt_-6.805019_39.283459,"Dar es Salaam, Tanzania",39.283459,-6.805019,605,2009.6,Tanzania
grid_-6.8_40.1,grid_-6.8_40.1,40.1,-6.8,606,2009.6,grid_-6.8_40.1
grid_-6.6_42.2,grid_-6.6_42.2,42.2,-6.6,607,2009.6,grid_-6.6_42.2
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,608,2009.6,Saudi Arabia
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,609,2009.6,Kenya
pt_-28.95_31.75,"Mtunzi, South Africa",31.75,-28.95,610,2009.6,South Africa
grid_-27.7_36.9,grid_-27.7_36.9,36.9,-27.7,611,2009.6,grid_-27.7_36.9
grid_-23.1_39.3,grid_-23.1_39.3,39.3,-23.1,612,2009.6,grid_-23.1_39.3
pt_-23.35_43.6667,"Toliari, Madagascar",43.6667,-23.35,613,2009.6,Madagascar
pt_-25.951815_32.589394,"Maputo, Mozambique",32.589394,-25.951815,614,2009.6,Mozambique
pt_1.297617_103.619334,"Tuas, Singapore",103.619334,1.297617,615,2009.7,Singapore
grid_9.3_110.8,grid_9.3_110.8,110.8,9.3,616,2009.7,grid_9.3_110.8
grid_19.0_121.4,grid_19.0_121.4,121.4,19,617,2009.7,grid_19.0_121.4
pt_18.4108_121.5169,"Ballesteros, Philippines",121.5169,18.4108,618,2009.7,Philippines
pt_10.4042_107.1417,"Vung Tau, Vietnam",107.1417,10.4042,619,2009.7,Vietnam
pt_13.4608_144.6908,"Piti, nan",144.6908,13.4608,620,2009.7,Guam
pt_22.246895_114.184357,"Deep Water Bay, China",114.184357,22.246895,621,2009.7,China
pt_37.654_12.589,"Mazara, Italy",12.589,37.654,622,2009.8,Italy
pt_36.8475_11.0939,"Kelibia, Tunisia",11.0939,36.8475,623,2009.8,Tunisia
pt_4.75_7.0,"Port Harcourt, Nigeria",7,4.75,624,2010.1,Nigeria
grid_3.1_5.1,grid_3.1_5.1,5.1,3.1,625,2010.1,grid_3.1_5.1
grid_2.0_1.0,grid_2.0_1.0,1,2,626,2010.1,grid_2.0_1.0
grid_1.4_-4.4,grid_1.4_-4.4,-4.4,1.4,627,2010.1,grid_1.4_-4.4
grid_14.6_-20.5,grid_14.6_-20.5,-20.5,14.6,628,2010.1,grid_14.6_-20.5
grid_28.5_-16.8,grid_28.5_-16.8,-16.8,28.5,629,2010.1,grid_28.5_-16.8
grid_35.9_-11.5,grid_35.9_-11.5,-11.5,35.9,630,2010.1,grid_35.9_-11.5
pt_38.644624_-9.096583,"Seixal, Portugal",-9.096583,38.644624,631,2010.1,Portugal
pt_-8.844_13.2465,"nan, Angola",13.2465,-8.844,632,2010.1,Angola
pt_6.55_3.355,"nan, Nigeria",3.355,6.55,633,2010.1,Nigeria
pt_-33.93_18.53,"nan, South Africa",18.53,-33.93,634,2010.1,South Africa
pt_33.5992_-7.62,"Casablanca, Morocco",-7.62,33.5992,635,2010.1,Morocco
pt_28.2686_-16.6056,"Tenerife, nan",-16.6056,28.2686,636,2010.1,Canary Islands
pt_14.7319_-17.4572,"Dakar, Senegal",-17.4572,14.7319,637,2010.1,Senegal
pt_5.260247_-4.003358,"Abidjan, Ivory Coast",-4.003358,5.260247,638,2010.1,Ivory Coast
pt_5.5461_-0.2067,"Accra, Ghana",-0.2067,5.5461,639,2010.1,Ghana
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,640,2010.1,Nigeria
grid_2.1125_3.125,grid_2.1125_3.125,3.125,2.1125000000000003,641,2010.1,grid_2.1125_3.125
pt_-36.4833_-56.7,"Las Toninas, Argentina",-56.7,-36.4833,642,2010.13,Argentina
pt_-34.9088_-54.9581,"Maldonado, Uruguay",-54.9581,-34.9088,643,2010.13,Uruguay
pt_10.301146_-61.004419,"Trinidad, Trinidad and Tobago, Trinidad and Tobago",-61.004419,10.301146,644,2010.15,Trinidad and Tobago
grid_8.1_-56.1,grid_8.1_-56.1,-56.1,8.1,645,2010.15,grid_8.1_-56.1
pt_5.857967_-55.164,"nan, Suriname",-55.164,5.85796747,646,2010.15,Suriname
pt_6.755_-58.1342,"nan, Guyana",-58.1342,6.755,647,2010.15,Guyana
pt_50.824_-4.542,"Bude, Cornwall, Great Britain",-4.542,50.824,648,2010.19,United Kingdom
grid_42.5_-11.7,grid_42.5_-11.7,-11.7,42.5,649,2010.19,grid_42.5_-11.7
grid_37.7_-12.9,grid_37.7_-12.9,-12.9,37.7,650,2010.19,grid_37.7_-12.9
grid_34.9_-12.9,grid_34.9_-12.9,-12.9,34.9,651,2010.19,grid_34.9_-12.9
grid_18.6_-16.2,grid_18.6_-16.2,-16.2,18.6,652,2010.19,grid_18.6_-16.2
grid_14.3_-17.9,grid_14.3_-17.9,-17.9,14.3,653,2010.19,grid_14.3_-17.9
grid_4.2_2.8,grid_4.2_2.8,2.8,4.2,654,2010.19,grid_4.2_2.8
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,655,2010.19,Nigeria
pt_42.2358_-8.7267,"Vigo, Spain",-8.7267,42.2358,656,2010.19,Spain
pt_38.46045_-9.10498,"Sesimbra, Portugal",-9.104980469,38.46045,657,2010.19,Portugal
pt_33.5992_-7.62,"Casablanca, Morocco",-7.62,33.5992,658,2010.19,Morocco
pt_18.0858_-15.9785,"Nouakchott, Mauretania",-15.9785,18.0858,659,2010.19,Mauritania
pt_14.7319_-17.4572,"Dakar, Senegal",-17.4572,14.7319,660,2010.19,Senegal
pt_5.5461_-0.2067,"Accra, Ghana",-0.2067,5.5461,661,2010.19,Ghana
pt_7.062433_171.260852,"Majuro, nan",171.260852,7.062433,662,2010.1,Marshall Islands
grid_8.2_167.6,grid_8.2_167.6,167.6,8.2,663,2010.1,grid_8.2_167.6
grid_10.4_158.9,grid_10.4_158.9,158.9,10.4,664,2010.1,grid_10.4_158.9
grid_11.8_153.3,grid_11.8_153.3,153.3,11.8,665,2010.1,grid_11.8_153.3
pt_13.511_144.809,"Tumon, nan",144.809,13.511,666,2010.1,Guam
pt_6.875051_158.199523,"Pohnpei, nan",158.199523,6.875051,667,2010.1,Micronesia
pt_8.782974_167.737547,"Ebeye, Regan Test Site, Kwajalein, nan",167.737547,8.782974,668,2010.1,Marshall Islands
pt_7.378574_151.864388,"Chuuk, nan",151.864388,7.378574,669,2010.1,Micronesia
pt_31.1975_29.8925,"Alexandria, Egypt",29.8925,31.1975,670,2010.2,Egypt
grid_31.7_29.5,grid_31.7_29.5,29.5,31.7,671,2010.2,grid_31.7_29.5
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,672,2010.2,France
pt_34.9167_33.6333,"Pentaskhinos, Cyprus",33.6333,34.9167,673,2010.2,Cyprus
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,674,2010.22,France
grid_35.4_15.0,grid_35.4_15.0,15,35.4,675,2010.22,grid_35.4_15.0
grid_31.7_29.5,grid_31.7_29.5,29.5,31.7,676,2010.22,grid_31.7_29.5
pt_31.1975_29.8925,"Alexandria, Egypt",29.8925,31.1975,677,2010.22,Egypt
pt_29.9667_32.5333,"Suez, Egypt",32.5333,29.9667,678,2010.22,Egypt
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,679,2010.22,India
grid_21.6_64.3,grid_21.6_64.3,64.3,21.6,680,2010.22,grid_21.6_64.3
grid_25.4_56.3,grid_25.4_56.3,56.3,25.4,681,2010.22,grid_25.4_56.3
grid_30.0_34.9,grid_30.0_34.9,34.9,30,682,2010.22,grid_30.0_34.9
pt_37.5027_15.0873,"Catania, Italy",15.0873,37.5027,683,2010.22,Italy
pt_34.4367_35.8344,"Tripoli, Lebanon",35.8344,34.4367,684,2010.22,Lebanon
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,685,2010.22,Saudi Arabia
pt_25.133318_56.348522,"Fujairah, United Arab Emirates",56.348522,25.133318,686,2010.22,United Arab Emirates
pt_24.86_67.01,"Karachi, Pakistan",67.01,24.86,687,2010.22,Pakistan
pt_43.2967_5.3764,"Marseille, France",5.3764,43.2967,688,2010.24,France
pt_32.08_34.78,"Tel Aviv, Israel",34.78,32.08,689,2010.24,Israel
pt_-0.820333_103.5,"Kuala Tungkai, Indonesia",103.5,-0.8203332,690,2010.28,Indonesia
pt_1.13_104.0531,"Batam, Indonesia",104.0531,1.13,691,2010.28,Indonesia
pt_1.26454_103.71057,"Sakra Island, Singapore",103.7105702,1.26454,692,2010.28,Singapore
pt_33.8664_-118.3997,"Hermosa Beach, Los Angeles, United States",-118.3997,33.8664,693,2010.2,United States
pt_34.95_139.95,"Chikura, Japan",139.95,34.95,694,2010.2,Japan
pt_20.025607_-155.823073,"Spencer Beach, nan",-155.823073,20.025607,695,2010.7,Hawaii
pt_-17.5397_-149.5689,"Papeete, nan",-149.5689,-17.5397,696,2010.7,French Polynesia
pt_-17.5167_-149.8167,"Moorea, nan",-149.8167,-17.5167,697,2010.7,French Polynesia
pt_-16.697555_-151.029969,"Huahine, nan",-151.029969,-16.697555,698,2010.7,French Polynesia
pt_-16.7239_-151.4506,"Uturoa, nan",-151.4506,-16.7239,699,2010.7,French Polynesia
pt_-16.5064_-151.749,"Vaitape, nan",-151.749,-16.5064,700,2010.7,French Polynesia
pt_19.6158_37.2164,"Port Sudan, Sudan",37.2164,19.6158,701,2010.9,Sudan
grid_12.2_44.0,grid_12.2_44.0,44,12.2,702,2010.9,grid_12.2_44.0
grid_-1.3_49.3,grid_-1.3_49.3,49.3,-1.3,703,2010.9,grid_-1.3_49.3
grid_-7.4_46.7,grid_-7.4_46.7,46.7,-7.4,704,2010.9,grid_-7.4_46.7
grid_-8.8_46.0,grid_-8.8_46.0,46,-8.8,705,2010.9,grid_-8.8_46.0
grid_-12.0_44.4,grid_-12.0_44.4,44.4,-12,706,2010.9,grid_-12.0_44.4
grid_-12.4_44.2,grid_-12.4_44.2,44.2,-12.4,707,2010.9,grid_-12.4_44.2
grid_-23.2_39.3,grid_-23.2_39.3,39.3,-23.2,708,2010.9,grid_-23.2_39.3
grid_-27.7_36.9,grid_-27.7_36.9,36.9,-27.7,709,2010.9,grid_-27.7_36.9
pt_-28.95_31.75,"Mtunzini, South Africa",31.75,-28.95,710,2010.9,South Africa
pt_11.593223_43.150705,"Djibouti, Djibouti",43.150705,11.593223,711,2010.9,Djibouti
pt_2.0392_45.3419,"Mogadishu, Somalia",45.3419,2.0392,712,2010.9,Somalia
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,713,2010.9,Kenya
pt_-6.800674_39.284785,"Dar-es-Salaam, Tanzania",39.284785,-6.800674,714,2010.9,Tanzania
pt_-11.7036_43.2536,"Moroni, nan",43.2536,-11.7036,715,2010.9,Comoros
pt_-12.9092_45.1944,"Bandele, nan",45.1944,-12.9092,716,2010.9,Mayotte
pt_-23.35_43.6667,"Toliary, Madagascar",43.6667,-23.35,717,2010.9,Madagascar
pt_-25.949963_32.592141,"Maputo, Mozambique",32.592141,-25.949963,718,2010.9,Mozambique
pt_37.9_23.8733,"Koropi, Greece",23.8733,37.9,719,2011.1,Greece
pt_34.7289_33.3378,"Pentaskhinos, Cyprus",33.3378,34.7289,720,2011.1,Cyprus
pt_41.3133_19.4458,"Durres, Albania",19.4458,41.3133,721,2011.11,Albania
pt_41.1253_16.8667,"Bari, Italy",16.8667,41.1253,722,2011.11,Italy
pt_-36.4833_-56.7,"Las Toninas, Argentina",-56.7,-36.4833,723,2011.12,Argentina
pt_-34.9088_-54.9581,"Maldonado, Uruguay",-54.9581,-34.9088,724,2011.12,Uruguay
pt_19.6158_37.2164,"Port Sudan, Sudan",37.2164,19.6158,725,2011.13,Sudan
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,726,2011.13,Saudi Arabia
pt_36.085_35.9806,"Samandag, Turkey",35.9806,36.085,727,2011.14,Turkey
pt_35.2857_33.8913,"Tricomo, Cyprus",33.8913,35.2857,728,2011.14,Cyprus
pt_25.0_56.0,"Fujairah, United Arab Emirates",56,25,729,2011.15,United Arab Emirates
pt_23.6667_58.1617,"Al Seeb, Oman",58.1617,23.6667,730,2011.15,Oman
pt_25.0_52.0,"ad-Daʿayan, Qatar",52,25,731,2011.15,Qatar
pt_29.98_48.47,"Al Faw, Iraq",48.47,29.98,732,2011.15,Iraq
grid_29.5_48.8,grid_29.5_48.8,48.8,29.5,733,2011.15,grid_29.5_48.8
grid_28.3_50.0,grid_28.3_50.0,50,28.3,734,2011.15,grid_28.3_50.0
grid_26.7_51.3,grid_26.7_51.3,51.3,26.7,735,2011.15,grid_26.7_51.3
pt_26.25_50.65,"Al Hidd, nan",50.65,26.25,736,2011.15,Bahrain
pt_26.3_50.2167,"Al Khobar, Saudi Arabia",50.2167,26.3,737,2011.15,Saudi Arabia
pt_29.375_47.98,"Kuwait City, Kuwait",47.98,29.375,738,2011.15,Kuwait
pt_28.9689_50.8367,"Bushehr , Iran",50.8367,28.9689,739,2011.15,Iran
grid_28.7_50.5,grid_28.7_50.5,50.5,28.7,740,2011.15,grid_28.7_50.5
pt_28.009552_-15.708606,"Alta Vista, nan",-15.7086057,28.0095522,741,2011.18,Canary Islands
pt_36.7357_-6.4348,"Chipiona, Spain",-6.4348,36.7357,742,2011.18,Spain
pt_28.355_-16.37,"Candelaria, nan",-16.37,28.355,743,2011.19,Canary Islands
pt_36.2756_-6.0877,"Conil, Spain",-6.0877,36.2756,744,2011.19,Spain
pt_29.375_47.98,"Kuwait City, Kuwait",47.98,29.375,745,2011.1,Kuwait
pt_26.3_50.2167,"Al Khobar, Saudi Arabia",50.2167,26.3,746,2011.1,Saudi Arabia
pt_26.225_50.5775,"Manama, nan",50.5775,26.225,747,2011.1,Bahrain
pt_25.578_51.483,"Sumaisma, Qatar",51.483,25.578,748,2011.1,Qatar
pt_25.074282_55.188539,"Dubai, United Arab Emirates",55.1885387,25.0742823,749,2011.1,United Arab Emirates
pt_2.329374_102.288096,"Melaka, Malaysia",102.2880962,2.3293744,750,2011.2,Malaysia
pt_1.663197_101.447037,"Dumai, Indonesia",101.4470369,1.6631967,751,2011.2,Indonesia
pt_1.13_104.0531,"Batam, Indonesia",104.0531,1.13,752,2011.2,Indonesia
pt_31.1975_29.8925,"Alexandria, Egypt",29.8925,31.1975,753,2011.21,Egypt
grid_31.7_29.5,grid_31.7_29.5,29.5,31.7,754,2011.21,grid_31.7_29.5
grid_36.1_18.7,grid_36.1_18.7,18.7,36.1,755,2011.21,grid_36.1_18.7
grid_43.2_7.8,grid_43.2_7.8,7.8,43.2,756,2011.21,grid_43.2_7.8
grid_42.7_3.7,grid_42.7_3.7,3.7,42.7,757,2011.21,grid_42.7_3.7
grid_47.2_-5.6,grid_47.2_-5.6,-5.6,47.2,758,2011.21,grid_47.2_-5.6
pt_50.824_-4.542,"Bude, Great Britain",-4.542,50.824,759,2011.21,United Kingdom
pt_29.5989_32.6797,"Ras Sidr, Egypt",32.6797,29.5989,760,2011.21,Egypt
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,761,2011.21,India
grid_24.3_58.9,grid_24.3_58.9,58.9,24.3,762,2011.21,grid_24.3_58.9
grid_29.6_34.8,grid_29.6_34.8,34.8,29.6,763,2011.21,grid_29.6_34.8
pt_23.6139_58.5922,"Muscat, Oman",58.5922,23.6139,764,2011.21,Oman
pt_25.0_56.0,"Fujairah, United Arab Emirates",56,25,765,2011.21,United Arab Emirates
pt_38.46045_-9.10498,"Sesimbra, Portugal",-9.104980469,38.46045,766,2011.21,Portugal
pt_36.0_53.0,"Gibraltar, nan",53,36,767,2011.21,Gibraltar
pt_35.5667_-5.3667,"Teutan, Morocco",-5.3667,35.5667,768,2011.21,Morocco
pt_43.731_7.4248,"Monaco, nan",7.4248,43.731,769,2011.21,Monaco
pt_33.0_13.177792,"Tripoli, Libya",13.1777923,33,770,2011.21,Libya
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,771,2011.21,Saudi Arabia
pt_11.565606_43.0,"Haramous, Djibouti",43,11.5656056,772,2011.21,Djibouti
pt_17.9149_-76.1882,"Morant Point, Jamaica",-76.1882,17.9149,773,2011.2,Jamaica
grid_17.6_-69.9,grid_17.6_-69.9,-69.9,17.6,774,2011.2,grid_17.6_-69.9
pt_18.4333_-64.6167,"Nanny Cay, nan",-64.6167,18.4333,775,2011.2,United Kingdom Virgin Islands
pt_18.4764_-69.8933,"Santo Domingo , Dominican Republic",-69.8933,18.4764,776,2011.2,Dominican Republic
pt_28.2686_-16.6056,"Tenerife, nan",-16.6056,28.2686,777,2011.3,Canary Islands
pt_36.535_-6.2975,"Cadiz, Spain",-6.2975,36.535,778,2011.3,Spain
pt_20.0217_-75.8294,"Santiago de Cuba, Cuba",-75.8294,20.0217,779,2011.4,Cuba
pt_10.6_-66.9331,"La Guaria , Venezuela",-66.9331,10.6,780,2011.4,Venezuela
pt_18.3994_-77.1031,"Ocho Rios, Jamaica",-77.1031,18.3994,781,2011.5,Jamaica
pt_20.0217_-75.8294,"Santiago de Cuba, Cuba",-75.8294,20.0217,782,2011.5,Cuba
pt_31.1975_29.8925,"Alexandria, Egypt",29.8925,31.1975,783,2011.6,Egypt
grid_31.7_29.5,grid_31.7_29.5,29.5,31.7,784,2011.6,grid_31.7_29.5
pt_43.2967_5.3764,"Marseilles, France",5.3764,43.2967,785,2011.6,France
pt_34.7609_32.4484,"Yeroskipou, Cyprus",32.4484,34.7609,786,2011.6,Cyprus
pt_32.7636_22.6361,"Darna, Libya",22.6361,32.7636,787,2011.8,Libya
pt_35.5167_24.0167,"Chania, Greece",24.0167,35.5167,788,2011.8,Greece
pt_43.2967_5.3764,"Marseilles, France",5.3764,43.2967,789,2011.9,France
pt_31.1975_29.8925,"Sidi Kerir, Egypt",29.8925,31.1975,790,2011.9,Egypt
pt_41.1253_16.8667,"Bari, Italy",16.8667,41.1253,791,2012.12,Italy
pt_32.08_34.78,"Tel Aviv, Israel",34.78,32.08,792,2012.12,Israel
pt_51.5564_-4.168,"Oxwich Bay, Great Britain",-4.168,51.5564,793,2012.13,United Kingdom
pt_52.1667_-6.5833,"Kilmore Quay, Ireland",-6.5833,52.1667,794,2012.13,Ireland
pt_13.0825_80.275,"Chennai, India",80.275,13.0825,795,2012.14,India
pt_22.8167_89.55,"Khulna, Bangladesh",89.55,22.8167,796,2012.14,Bangladesh
pt_51.8822_-5.2686,"Whitesands Bay, Great Britain",-5.2686,51.8822,797,2012.15,United Kingdom
pt_38.46045_-9.10498,"Sesimbra, Portugal",-9.104980469,38.46045,798,2012.15,Portugal
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,799,2012.15,Nigeria
grid_5.1_3.1,grid_5.1_3.1,3.1,5.1,800,2012.15,grid_5.1_3.1
grid_4.2_2.8,grid_4.2_2.8,2.8,4.2,801,2012.15,grid_4.2_2.8
grid_2.4_1.7,grid_2.4_1.7,1.7,2.4,802,2012.15,grid_2.4_1.7
grid_1.4_-4.4,grid_1.4_-4.4,-4.4,1.4,803,2012.15,grid_1.4_-4.4
grid_15.0_-20.6,grid_15.0_-20.6,-20.6,15,804,2012.15,grid_15.0_-20.6
grid_28.7_-16.6,grid_28.7_-16.6,-16.6,28.7,805,2012.15,grid_28.7_-16.6
pt_28.009552_-15.708606,"Alta Vista, nan",-15.7086057,28.0095522,806,2012.15,Canary Islands
pt_14.9177_-23.5092,"Praia, nan",-23.5092,14.9177,807,2012.15,Cape Verde
pt_5.0_-4.0,"Abidjan, Ivory Coast",-4,5,808,2012.15,Ivory Coast
pt_5.5461_-0.2067,"Accra , Ghana",-0.2067,5.5461,809,2012.15,Ghana
pt_6.1319_1.2228,"Lome, Togo",1.2228,6.1319,810,2012.15,Togo
pt_-33.3511_18.1496,"Yzerfontein, South Africa",18.1496,-33.3511,811,2012.15,South Africa
grid_-23.4_10.3,grid_-23.4_10.3,10.3,-23.4,812,2012.15,grid_-23.4_10.3
grid_-11.7_6.4,grid_-11.7_6.4,6.4,-11.7,813,2012.15,grid_-11.7_6.4
grid_-8.1_5.2,grid_-8.1_5.2,5.2,-8.1,814,2012.15,grid_-8.1_5.2
grid_-0.3_2.6,grid_-0.3_2.6,2.6,-0.3,815,2012.15,grid_-0.3_2.6
pt_-22.6667_14.5333,"Walvis Bay, Namibia",14.5333,-22.6667,816,2012.15,Namibia
pt_-8.8383_13.2344,"Luanda, Angola",13.2344,-8.8383,817,2012.15,Angola
pt_-5.93_12.35,"Muanda, Democratic Republic of Congo",12.35,-5.93,818,2012.15,Democratic Republic of Congo
pt_4.05_9.7,"Douala, Cameroon",9.7,4.05,819,2012.15,Cameroon
pt_-5.0_12.0,"Pointe Noire, Republic of Congo",12,-5,820,2012.15,Republic of Congo
pt_34.7289_33.3378,"Pentaskhinos, Cyprus",33.3378,34.7289,821,2012.16,Cyprus
pt_34.8833_35.8833,"Tartus, Syria",35.8833,34.8833,822,2012.16,Syria
pt_-53.0_-68.608095,"Espiritu Santo, Argentina",-68.6080949,-53,823,2012.17,Argentina
pt_-52.0_-68.0,"Punta Dungeness, Argentina",-68,-52,824,2012.17,Argentina
pt_1.0_105.0,"Bintan, Indonesia",105,1,825,2012.18,Indonesia
pt_1.327255_103.946505,"Tanah Merah, Singapore",103.9465048,1.3272553,826,2012.18,Singapore
pt_1.13_104.0531,"Batam, Indonesia",104.0531,1.13,827,2012.18,Indonesia
pt_-7.144_110.012,"Pesaren, Indonesia",110.012,-7.144,828,2012.18,Indonesia
pt_3.0167_108.87,"Batu Prahu, Indonesia",108.87,3.0167,829,2012.18,Indonesia
pt_-6.175405_106.827168,"Jakarta, Indonesia",106.827168,-6.1754049,830,2012.18,Indonesia
grid_-3.618182_107.345455,grid_-3.618182_107.345455,107.34545454545454,-3.618181818,831,2012.18,grid_-3.618182_107.345455
pt_37.6517_12.5875,"Mazara de Vallo, Italy",12.5875,37.6517,832,2012.1,Italy
pt_31.1975_29.8925,"Alexandria, Egypt",29.8925,31.1975,833,2012.1,Egypt
pt_29.0_33.0,"Zafarana, Egypt",33,29,834,2012.1,Egypt
pt_23.6667_58.1617,"Al Seeb, Oman",58.1617,23.6667,835,2012.1,Oman
grid_29.0_35.0,grid_29.0_35.0,35,29,836,2012.1,grid_29.0_35.0
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,837,2012.1,India
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,838,2012.1,Saudi Arabia
pt_-4.6236_55.4544,"Victoria, nan",55.4544,-4.6236,839,2012.2,Seychelles
pt_-6.816084_39.0,"Dar es Salaam, Tanzania",39,-6.8160837,840,2012.2,Tanzania
pt_34.7609_32.4484,"Yeroskipos, Cyprus",32.4484,34.7609,841,2012.21,Cyprus
pt_32.8192_34.9992,"Haifa, Israel",34.9992,32.8192,842,2012.21,Israel
pt_53.3167_-4.6333,"Holyhead, Great Britain",-4.6333,53.3167,843,2012.23,United Kingdom
pt_53.3833_-6.2,"Clonslaugh, Ireland",-6.2,53.3833,844,2012.23,Ireland
pt_26.8197_59.9744,"Jask, Iran",59.9744,26.8197,845,2012.24,Iran
pt_23.7092_57.8869,"Barka, Oman",57.8869,23.7092,846,2012.24,Oman
pt_25.2919_60.6431,"Chabahar, Iran",60.6431,25.2919,847,2012.24,Iran
pt_60.837_-148.985,"Portage, United States",-148.985,60.837,848,2012.25,United States
pt_61.03968_-149.679327,"McHugh Point, United States",-149.6793271,61.0396798,849,2012.25,United States
pt_24.4797_118.0819,"Dadeng, China",118.0819,24.4797,850,2012.26,China
pt_35.4906_112.8483,"Gunintou, Taiwan",112.8483,35.4906,851,2012.26,Taiwan
pt_24.451796_118.308174,"Lake Ci, Taiwan",118.308174,24.4517961,852,2012.26,Taiwan
pt_53.3497_-6.2603,"Dublin, Ireland",-6.2603,53.3497,853,2012.3,Ireland
pt_53.3167_-4.6333,"Holyhead, Great Britain",-4.6333,53.3167,854,2012.3,United Kingdom
pt_47.8122_-4.3378,"Penmarch, France",-4.3378,47.8122,855,2012.4,France
grid_41.2_-12.8,grid_41.2_-12.8,-12.8,41.2,856,2012.4,grid_41.2_-12.8
grid_37.6_-14.6,grid_37.6_-14.6,-14.6,37.6,857,2012.4,grid_37.6_-14.6
grid_28.7_-18.1,grid_28.7_-18.1,-18.1,28.7,858,2012.4,grid_28.7_-18.1
grid_16.3_-18.7,grid_16.3_-18.7,-18.7,16.3,859,2012.4,grid_16.3_-18.7
pt_14.7319_-17.4572,"Dakar, Senegal",-17.4572,14.7319,860,2012.4,Senegal
pt_5.0_-4.0,"Abidjan, Ivory Coast",-4,5,861,2012.4,Ivory Coast
